-1.699916 -0.151459 0.371676 2.225411 -8.609686 -38.014747 10.089644 -25.723661 29.912300 -18.157528 30.354254 -17.551537 
-0.697725 -3.025701 0.074385 1.995896 4.381247 -29.862255 -2.449014 -13.145836 19.959275 -9.664095 19.973471 -9.482137 
1.221534 -6.268079 -0.334169 1.331236 12.463672 -21.256580 -10.348681 -0.943653 4.996042 10.564398 3.419129 15.716454 
1.882042 -8.374614 -0.597287 1.388090 17.300772 -12.553355 -15.326964 8.191080 0.112900 9.407913 -5.496913 15.694962 
0.772509 -7.737136 -1.014383 1.936848 14.429197 3.961445 -10.762823 18.754989 6.489992 5.117053 -2.508638 6.876081 
-0.650816 -4.757681 -1.038752 1.999864 13.740664 23.735870 -6.230306 31.543414 15.850650 -12.932962 9.281404 -9.763421 
-0.021125 -7.552310 -0.425752 1.336423 17.640747 26.514786 -14.701423 33.619747 8.538633 -6.904445 3.914579 -1.952424 
1.762059 -10.858214 -0.472523 0.678808 20.270222 6.476670 -20.534806 21.893239 -6.928467 17.640310 -5.946729 13.070349 
2.329575 -9.554649 -0.408726 1.299748 21.342856 -7.493447 -16.960431 4.183839 -7.473817 12.878563 -6.236904 12.174557 
1.153734 -6.253585 -1.037942 2.296910 10.600906 -12.855422 -3.794831 -11.813095 1.468333 9.728078 5.021929 10.739046 
-0.992558 -1.514692 -0.393049 2.701150 -13.754378 -19.592772 14.967044 -19.372970 18.003183 -11.500262 24.123637 -11.588112 
-1.640833 0.208074 0.497985 2.990084 -30.613094 -34.159472 27.182919 -25.662045 24.309367 -16.598612 31.755896 -16.873229 
0.140917 -3.910111 0.310626 3.416190 -18.573344 -29.995447 19.757644 -19.171886 9.898150 2.267299 14.944229 1.110632 
2.082542 -8.178158 -0.620128 3.353358 -0.095744 -22.068430 0.369036 -11.964220 -2.307642 12.438033 -4.350546 28.114015 
2.314667 -8.534596 -1.133190 3.383094 17.941814 -15.888839 -16.150806 -7.121261 -5.679442 13.749318 -9.040871 19.137228 
0.681359 -7.110306 -2.072276 3.853388 22.018097 -7.182922 -14.427831 5.270289 2.980633 3.873810 -2.268479 9.326137 
-1.231675 -1.146242 -2.299450 4.001585 16.060747 12.478461 -6.946639 24.921389 20.640367 -14.110453 15.239812 -10.901854 
