0.496837 -8.499842 -0.259625 -2.833997 -32.358935 -23.805917 32.887462 -24.218158 -16.043856 -9.096158 -17.769461 -5.693172 
0.490412 -8.519349 -0.314847 -2.733753 -32.429368 -23.749075 32.808695 -24.382758 -15.642765 -9.289025 -17.824003 -5.710430 
0.462421 -8.263399 -0.388693 -2.678659 -31.367076 -23.507392 32.341978 -24.287591 -14.781906 -9.632033 -17.251894 -6.132605 
0.242396 -5.064522 -0.523850 -2.653790 -26.737160 -21.876650 29.000078 -19.963858 -8.710515 -11.538716 -10.008961 -8.644072 
-0.320829 -0.239828 -0.024419 -2.668074 -18.856343 -18.483117 17.648803 -15.211066 4.855744 -13.487800 5.658722 -12.182239 
-0.745113 1.094743 -0.323630 -1.955985 -0.732051 -17.087325 -3.588472 -13.811499 12.381802 -14.406416 11.193956 -15.887164 
0.340887 -1.115808 -1.011846 -1.400875 18.227249 -8.627717 -21.495997 -6.444666 -1.645856 -3.818749 -0.867361 -1.152418 
2.180787 -2.922915 -1.222519 -1.390197 31.159780 3.026250 -32.908387 5.140242 -14.509323 16.941046 -15.936803 29.496156 
2.679012 -0.937746 -0.899914 -1.127949 36.059267 11.200050 -40.858237 14.516384 -18.560148 13.429914 -18.041328 25.381028 
1.455021 -0.196015 -0.946771 -1.306677 29.809032 24.261975 -36.170057 28.670509 -16.803765 19.403955 -14.216978 25.095519 
-0.769446 3.224109 -0.579296 -0.867584 26.958640 38.271683 -32.988213 45.127926 -0.798165 -6.227824 -1.564861 -6.426065 
-1.064246 4.375049 -0.510085 0.016485 28.208465 34.348683 -35.941886 40.581767 2.722019 -8.353933 0.026081 -11.490997 
0.847587 -0.666145 -0.900887 -0.181576 25.259140 17.169375 -26.277205 22.524692 -12.865523 10.259826 -14.124111 16.793952 
1.974671 -1.849195 -1.148938 -1.417314 17.010407 -7.517942 -13.698580 4.672226 -13.779440 11.581143 -15.720903 16.646091 
1.304554 -0.660916 -1.311120 -1.385464 -0.190518 -13.873442 7.438253 -8.244508 -4.411798 10.369576 -5.188119 12.321254 
-0.430654 2.004703 -0.846004 -1.111182 -22.332576 -19.054425 25.012512 -16.425983 9.411569 -11.907783 12.073822 -10.725322 
-0.683763 2.041316 -0.228549 0.008238 -17.309710 -21.256108 15.370253 -17.877766 10.791069 -15.774750 13.414081 -13.889780 
1.151587 -0.647811 -0.578571 -0.340973 4.654140 -14.481942 -5.644522 -10.005691 -3.439481 10.649616 -4.365694 14.075397 
2.277404 -2.354400 -0.753562 -1.269544 22.909107 -8.326792 -25.896047 -7.557541 -11.000215 15.823603 -17.411336 15.283806 
1.767187 -0.812946 -1.064098 -1.189084 31.377999 -4.694708 -41.646222 -5.866208 -12.650873 17.671164 -18.394619 18.255812 
-0.285113 2.340310 -1.187368 -1.898612 29.777324 8.238717 -45.294139 14.638367 -4.945898 -2.278132 -6.210536 1.776443 
-1.510596 6.846440 -0.924183 -1.918561 36.326893 26.076425 -52.971403 38.862042 7.147319 -18.309933 3.672764 -16.783905 
-0.160838 3.359792 -1.022064 -2.396577 39.544190 14.272517 -52.428775 22.733609 -5.574648 0.377199 -7.723328 2.241685 
1.790929 -0.095200 -0.806138 -3.501513 33.497575 0.562533 -44.528861 5.721317 -15.897173 15.826653 -18.848253 21.951405 
2.204312 0.211529 -0.799449 -3.072195 18.929974 -4.721492 -23.394372 -1.505899 -10.863440 14.454146 -14.460353 17.166875 
0.918221 0.852840 -0.818540 -2.946472 -5.955301 -5.082475 6.228045 -6.757858 -0.681631 7.416149 -2.982769 7.532882 
-0.655954 3.100432 -0.343148 -3.209609 -30.081443 -13.085417 32.030637 -14.505358 12.728127 -12.618816 12.820764 -13.361130 
0.186579 1.030784 -0.156123 -3.234203 -20.481851 -11.645842 23.127403 -12.193149 4.411119 -2.349385 4.054214 -2.732935 
2.122512 -2.391292 -0.524058 -2.661641 5.772007 -5.590575 -2.426613 -6.490233 -10.654173 18.173654 -12.934419 25.573529 
2.697604 -1.965382 -0.544888 -1.829765 27.259915 -1.737750 -28.707289 -0.838366 -15.980306 13.982661 -18.615444 21.530561 
1.514146 -0.736503 -0.546941 -2.162566 33.108277 3.675883 -39.216350 5.949634 -18.155123 14.383525 -17.219003 18.387274 
-0.572479 4.082332 -0.001655 -1.654703 30.503182 22.918367 -37.937738 30.043076 -2.793731 -7.282191 -3.459194 -7.212995 
-0.914413 5.196549 -0.238986 -1.381751 37.395103 31.482158 -43.477998 46.361409 1.182985 -10.209725 -1.732578 -12.728522 
0.814979 0.617105 -0.271820 -2.008731 36.264141 22.813458 -41.285137 29.253892 -12.528890 8.447528 -13.428678 14.239832 
2.022271 -2.533820 -0.592541 -2.451434 28.138974 19.203650 -28.464480 15.120442 -15.321231 10.217674 -15.547078 18.229272 
1.484204 -2.097455 -0.898513 -2.435113 13.519949 20.511425 -9.837130 10.247626 -9.523790 13.968468 -7.013561 14.888070 
0.156087 -0.854301 -0.997404 -1.543179 -8.030068 15.587358 15.457478 6.254659 -0.638273 -3.476800 1.685622 -4.183297 
-0.104554 -1.938063 -0.292460 -1.028874 -27.443001 0.147225 35.860012 -5.809666 -0.384698 -10.057908 -1.582186 -10.897455 
0.230821 -3.345423 0.373145 -0.945817 -36.877968 0.213725 43.763453 -5.261599 -5.271440 -7.676600 -6.901244 -7.193514 
0.242137 -2.770447 0.237788 -0.680193 -42.483776 4.240058 45.424762 -1.165499 -4.457506 -6.840175 -9.035461 -7.630797 
-0.031971 0.835954 -0.235784 -0.798122 -44.207476 7.590175 43.273745 5.584817 7.392244 -6.464250 -1.147878 -8.352989 
-0.121829 2.720332 -0.300901 -1.588517 -44.881910 21.984417 38.563495 29.445159 27.490610 -3.668525 -1.562119 -9.123605 
0.807887 2.301682 0.208805 -1.876589 -45.542943 43.279775 37.863353 49.085384 24.939752 3.552654 -7.740478 5.682736 
1.592687 2.093307 -0.485735 -1.939661 -44.820076 60.944358 37.957678 43.858401 0.334910 13.311210 10.149256 18.335384 
0.968271 5.318057 0.595933 -3.076276 -37.082110 73.889525 38.843745 46.607142 -14.897348 5.426965 44.673622 17.319007 
0.562846 6.272999 2.466601 -4.250206 -31.189868 67.721275 42.229128 59.301209 -15.717556 0.096559 52.287689 22.900536 
1.301454 5.164182 1.966479 -3.268758 -37.004976 45.416667 43.556303 64.975209 -7.804848 16.117729 23.824556 25.153920 
1.124512 4.655115 1.119162 -0.061067 -41.463851 30.390642 34.477403 69.207376 22.138119 20.207529 -5.493394 15.714983 
0.307046 4.433140 -1.277660 0.759961 -39.881843 35.565525 25.667453 62.380292 45.125177 22.109889 -11.955661 -2.955697 
0.853704 2.509849 -1.780325 1.934844 -40.607551 45.227850 28.280503 42.664792 34.690677 22.704360 -13.393786 5.936104 
1.716737 0.753320 -1.794307 2.306809 -43.802768 53.851108 35.574253 28.607626 7.743194 26.455350 -1.255761 25.477645 
1.238029 1.635890 -0.340451 1.021854 -42.904051 60.714108 39.695687 38.617267 -15.789306 12.511067 33.527806 22.549032 
