0.294845 -8.346850 -1.066228 -6.183081 -30.292334 -42.666366 33.044942 -44.804352 -9.676202 -2.863307 -12.828296 -9.193281 
0.293978 -7.526629 -0.848371 -5.569794 -26.816634 -43.906600 32.605984 -41.820102 -9.187177 -3.837490 -12.394279 -6.978448 
0.272295 -6.500875 -0.152775 -4.894231 -24.982467 -41.733916 31.625342 -34.099493 -8.434185 -8.227557 -8.710429 -1.326142 
0.210345 -5.579027 1.338700 -4.509506 -23.982801 -36.107666 27.054525 -17.263160 -7.719635 -13.888065 -4.265379 8.638749 
0.136786 -6.092749 3.729087 -4.337831 -19.350176 -27.900283 16.701242 -0.162477 -9.589335 -17.184274 -4.391537 5.257861 
0.028195 -7.837050 5.807928 -6.219083 -13.821701 -11.831675 2.615384 9.793890 -12.908602 -19.810099 -7.349379 7.132755 
-0.057630 -9.509434 8.590723 -8.908502 -9.758734 1.927259 -9.018891 13.470565 -11.454635 -20.364765 -5.684479 5.062777 
-0.123322 -9.628191 10.695578 -9.396777 -5.905184 13.073459 -15.418500 17.364815 -13.765593 -19.678582 -3.042187 1.446483 
-0.186989 -9.614716 11.634428 -9.007444 -0.189159 23.395334 -16.636225 18.170273 -16.395768 -22.244640 0.549221 0.231602 
-0.136555 -9.041602 12.209069 -9.410802 4.708824 26.760134 -13.281758 14.526523 -15.665627 -20.866740 0.238196 0.616994 
-0.115322 -8.481289 11.686211 -9.864686 -1.231476 26.167275 -11.855833 13.027948 -15.280243 -17.323607 0.677363 0.011144 
-0.093972 -7.821097 10.454028 -8.220845 -2.902034 24.001667 -16.657866 12.945807 -13.936727 -13.208324 -0.000446 -1.742498 
-0.078364 -6.927141 8.612533 -6.007262 -1.850976 25.200017 -18.939383 13.189173 -12.242985 -8.602149 -0.746937 -4.167023 
-0.072564 -7.054634 5.141519 -4.052011 -3.220434 28.572167 -14.218600 15.138290 -11.637227 -7.050857 -1.190054 -5.110548 
-0.040222 -6.984455 1.898355 -3.722085 -3.821659 31.241150 -4.581108 19.411198 -10.942177 -6.513115 -3.239004 -4.233089 
0.019903 -6.643069 0.967219 -4.063554 -4.610659 31.911900 -0.831558 23.861790 -10.695468 -4.268274 -5.434829 -4.441939 
0.077578 -6.224638 0.996509 -3.535816 -3.690942 31.158734 0.576959 26.903348 -11.451043 -1.577599 -7.420262 -5.288206 
0.083653 -5.479955 1.328717 -3.594211 -2.014101 31.497400 2.369567 27.545940 -11.128418 1.032893 -7.411454 -8.338623 
0.038536 -4.918085 1.301953 -3.815513 -0.583792 31.466817 3.118142 26.041407 -10.150435 3.644768 -7.495954 -12.985881 
0.004853 -5.379224 -0.741757 -3.704211 2.178608 31.004067 5.049975 23.930415 -10.970493 5.106643 -7.935246 -16.850773 
-0.024122 -5.863199 -4.206757 -3.240342 4.993883 29.773817 6.273684 22.583498 -10.738827 6.385569 -7.991912 -20.081048 
-0.060655 -6.160437 -6.948166 -3.036071 6.140591 29.358900 6.592192 21.529215 -10.457660 8.094431 -8.668437 -24.434698 
-0.088097 -6.495720 -9.181401 -2.563461 9.219983 29.489817 8.695334 21.864223 -10.560885 9.462486 -9.115079 -28.287848 
