-0.535307 -3.720018 -0.895124 2.080697 38.284522 4.613762 -33.231902 7.885925 -5.107147 -4.207502 0.951157 -6.620355 
1.496060 -8.687378 -1.040795 3.037466 29.819614 -15.899421 -24.323168 -14.713150 -17.620597 17.664951 -17.558451 14.670533 
2.141018 -8.289870 -0.407274 2.578778 19.969472 -33.002171 -11.953652 -42.221716 -15.276981 15.274905 -17.627176 11.818042 
0.965052 -6.873910 -0.381225 3.078489 5.798339 -33.324063 -0.732302 -45.996991 -5.299322 2.994668 -8.167076 6.723216 
-0.339232 -2.646560 -0.875737 2.712033 -11.227386 -40.284905 10.053548 -60.009150 3.268036 -14.456977 0.362666 -9.860613 
0.914468 -7.004585 -0.538954 3.071842 -11.760303 -43.599788 6.752265 -57.878725 -8.156231 2.479944 -10.658659 8.020086 
2.318110 -12.422523 -0.603799 2.973300 2.462364 -33.755163 -4.915843 -43.029300 -19.110572 14.946055 -20.451093 19.612447 
1.852585 -9.620244 -0.925258 2.099973 20.354422 -27.700463 -19.098968 -35.087191 -15.314339 14.344490 -12.980159 18.854344 
-0.312690 -6.258234 -0.809474 1.912439 33.524047 -19.064121 -28.385877 -23.536116 -3.953781 -3.295171 -0.933218 -1.412898 
-1.615457 -1.715032 -0.375233 1.922417 35.013322 -5.413138 -30.320335 0.615342 7.866086 -17.245143 8.990724 -15.434155 
-0.239940 -5.672427 -0.080974 2.691762 38.170847 -11.154480 -37.889868 2.523409 -5.285264 -2.589260 -3.101418 -0.440282 
1.757443 -10.247634 0.013726 2.768383 38.206189 -23.942846 -37.657068 -15.616725 -19.731689 13.845922 -14.459393 20.157314 
2.099877 -8.528731 0.406869 2.920161 28.567164 -31.141788 -35.028218 -32.017300 -18.401122 10.912452 -10.340543 12.076549 
0.737860 -6.012103 0.952835 2.909621 11.012772 -33.788738 -24.482443 -37.358408 -6.828106 2.588465 -1.324043 2.135507 
-0.696673 -0.241323 0.960282 3.487714 -11.729311 -39.565763 -1.597452 -44.625991 9.478086 -13.276685 9.954891 -13.087346 
-0.053715 -2.458493 0.605398 3.181890 -23.615861 -45.314830 15.516990 -49.517600 3.877544 -6.126127 4.436307 -5.722321 
1.296127 -5.751919 0.285475 3.397240 -22.656303 -42.067721 18.685065 -41.830991 -8.052831 10.504441 -6.519426 11.870650 
1.466110 -5.429669 0.141331 3.221609 -14.827728 -40.040338 13.632290 -32.106275 -13.434789 10.573898 -13.687934 8.423068 
0.186002 -2.700298 0.166876 3.393036 -3.169953 -33.697613 7.318707 -22.424633 -11.146747 -2.217585 -9.764426 -3.269163 
-0.211965 -1.510723 -0.120373 3.967310 0.397322 -24.803646 5.770732 -13.296683 -7.776589 -6.962043 -5.621584 -7.926638 
0.323227 -4.337174 0.750710 3.358577 -1.208011 -12.862996 6.384207 -3.636333 -18.632181 -3.597335 -14.579618 -2.558896 
0.474777 -4.924530 2.321697 1.075875 0.986064 -0.233996 1.360757 5.420534 -23.824806 -5.554552 -19.268493 1.185512 
0.372302 -4.831733 4.008407 -0.727992 6.290581 7.563487 -7.537660 9.045525 -24.161897 -10.745927 -18.381426 4.542337 
0.330252 -4.983147 7.423951 0.418565 12.211564 10.864054 -18.686010 12.105859 -24.892047 -16.164118 -19.900784 8.405264 
0.358893 -5.160833 11.624625 0.915992 17.619489 8.237562 -28.155052 9.073975 -25.437114 -18.207577 -21.624018 10.166944 
0.282068 -5.220969 14.402067 1.351278 23.310681 2.610962 -33.317643 3.252542 -25.294031 -18.485318 -18.852993 8.738653 
0.250302 -6.223071 15.075925 -0.025480 20.089172 2.968562 -35.066585 1.495550 -25.127989 -17.069452 -17.532993 6.940631 
0.281643 -7.321993 13.977467 -0.382069 18.079431 4.940404 -28.762602 -0.672758 -25.563872 -16.105585 -18.288084 6.531940 
0.347752 -7.697972 11.902117 0.893860 20.099447 1.901312 -23.646802 -1.713100 -24.658814 -11.172918 -19.578584 4.714910 
0.416593 -7.649988 9.136762 1.015457 17.371947 -0.054980 -22.266085 -2.112341 -23.426664 -4.829077 -21.750884 2.776179 
0.496385 -8.027460 5.084154 0.393649 11.934672 1.119729 -22.746585 -1.425383 -23.782281 -1.914160 -24.547568 1.858429 
0.504277 -8.505833 1.776446 0.589424 12.461806 3.017770 -18.914152 1.802442 -22.509906 -0.632610 -25.266393 1.093429 
0.514102 -8.249282 0.781504 1.171894 11.050256 5.818829 -13.991285 6.217334 -21.826322 1.094732 -26.674584 -0.524821 
0.483702 -8.019645 0.779521 1.239050 10.343072 7.189887 -10.507277 7.373167 -21.043789 2.264073 -26.380009 -2.140088 
0.427110 -6.565382 1.266902 0.723533 12.894906 8.026470 -11.311168 6.765225 -20.326831 3.281482 -24.637526 -4.745321 
0.432477 -6.619749 0.792731 0.700683 15.475939 8.225304 -13.037277 5.358300 -22.320956 6.030190 -24.176643 -7.458838 
0.416068 -6.565048 -0.828981 1.278134 17.796039 8.611720 -12.700327 2.872634 -24.758614 8.384940 -24.064001 -10.280405 
0.379327 -7.274447 -3.184915 2.567547 19.140931 7.546054 -9.662310 -0.590966 -26.269331 9.734882 -23.597218 -13.567630 
0.342860 -8.229855 -5.631339 4.722822 20.801047 6.487220 -3.476202 -4.118116 -26.414056 10.586520 -24.609251 -17.189530 
0.320260 -9.617151 -7.793706 5.976438 24.407081 6.078304 3.039307 -5.988733 -25.404539 10.951626 -25.907768 -20.419321 
0.325735 -9.642687 -9.755091 6.631228 30.719306 5.600945 6.592832 -7.624466 -24.256139 10.794200 -28.347918 -22.810196 
